# 2次メッシュ(6桁) → 都道府県コード(2桁・複数可)の索引。
# src/bin/gen-mesh2pref.rs が国土数値情報の500mメッシュデータから生成する(数年に1度の再生成)。
# 版: m500r6-24 / 4299行
533404,28
533405,28
533406,28
533407,26,28
533410,31
533411,31
533412,31
533413,28,31
533414,28
533415,28
533416,28
533417,28
533420,31
533421,31
533422,31
533423,28,31
533424,28
533425,28
533426,28
533427,26,28
533432,31
533433,28
533434,28
533435,28
533436,26,28
533437,26
533447,26
533500,26,28
533501,26
533502,26
533503,26
533504,18,26
533505,18,26
533506,25
533507,25
533510,26,28
533511,26
533512,26
533513,18,26
533514,18
533515,18
533516,18
533517,18,25
533520,26,28
533521,26
533522,26
533523,18,26
533524,18
533525,18
533526,18
533527,18
533530,26
533531,26
533532,26
533536,18
533537,18
533540,26
533541,26
533542,26
533547,18
533551,26
533552,26
533567,18
533577,18
533600,25
533601,25
533602,25
533603,21,25
533604,21
533605,21
533606,21,23
533607,21,23
533610,25
533611,25
533612,25
533613,21
533614,21
533615,21
533616,21
533617,21,23
533620,18,25
533621,25
533622,25
533623,21,25
533624,21
533625,21
533626,21
533627,21
533630,18
533631,18,25
533632,21
533633,21
533634,21
533635,21
533636,21
533637,21
533640,18
533641,18,25
533642,18
533643,21
533644,21
533645,21
533646,21
533647,21
533650,18
533651,18
533652,18
533656,21
533657,21
533660,18
533661,18
533662,18
533663,18
533664,18
533665,18
533666,21
533667,21
533670,18
533671,18
533672,18
533673,18
533674,18
533675,18
533676,21
533677,21
533700,21,23
533701,21
533702,21
533703,21
533704,21
533705,20
533706,20
533707,20
533710,21
533711,21
533712,21
533713,21
533714,21
533715,20
533716,20
533717,20
533720,21
533721,21
533722,21
533723,21
533724,20,21
533725,20
533726,20
533727,20
533730,21
533731,21
533732,21
533733,21
533734,20,21
533735,20
533736,20
533737,20
533740,21
533741,21
533742,21
533743,21
533744,20
533745,20
533747,20
533750,21
533751,21
533752,21
533753,20
533754,20
533755,20
533757,20
533760,21
533761,21
533762,21
533764,20
533765,20
533766,20
533767,20
533770,21
533771,21
533772,21
533773,21
533774,20,21
533775,20
533776,20
533777,20
533800,20
533802,19
533803,19
533804,19,22
533805,19,22
533806,19,22
533807,19,22
533810,20
533811,22
533812,19
533813,19
533814,19,22
533815,19
533816,19
533817,19
533820,20
533821,22
533822,19
533823,19
533824,19
533825,19
533826,19
533827,19
533830,20
533832,19
533833,19
533834,19
533835,19
533836,19
533837,19
533840,20
533843,19
533844,19
533845,19
533846,19
533847,19
533850,20
533852,19
533853,19
533854,19
533855,19
533856,19
533857,13,19
533860,20
533861,19,20
533862,19,20
533863,19,20
533864,19
533865,20
533866,19
533867,11,19
533870,20
533871,20
533872,20
533873,19,20
533874,20
533875,20
533876,11
533877,11
533900,14,22
